x,y,objectid,globalid,fireoccurid,cn,revdate,firename,complexname,fireyear,uniqfireid,sofirenum,localfirenum,securityid,discoverydatetime,sizeclass,totalacres,statcause,comments,datasource,fireoutdatetime,owneragency,unitidowner,protectionagency,unitidprotect,latdd83,longdd83,firetypecategory,pointtype,perimexists,firerptqc,dbsourceid,dbsourcedate,accuracy,shape
-100.437653392,44.242088199,231058612,,,,2018/02/08 00:00:00+00,West Bad River,,2003,,028,6,0207,2003/08/08 00:00:00+00,B,4.5,Lightning,"Based on acres and lat long attributes were filled in from FIRESTAT, fire name was previously Unknown 3",00,2003/08/08 00:00:00+00,USFS,NENBF,USFS,NENBF,44.24209,-100.43765,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.934750645,43.855551668,231058613,,,,2018/04/16 00:00:00+00,129,,2003,,012,02,0207,2003/08/05 00:00:00+00,D,106,Undetermined,"Under investigation as human caused, Grass cover, P22861",00,2003/08/05 00:00:00+00,USFS,NENBF,USFS,NENBF,43.85555,-101.93475,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-104.038832911,43.38606034,231058614,,,,2023/03/23 00:00:00+00,AGATE,,2003,,014,04,0207,2003/08/06 00:00:00+00,C,10.7,Lightning,"P25555; Grass cover type. Attributes filled in from FIRESTAT",00,2003/08/08 00:00:00+00,USFS,NENBF,USFS,NENBF,43.38606,-104.03883,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.745449592,43.095169524,231058615,,,,2018/08/06 00:00:00+00,ANTELOPE,,2003,,017,07,0207,2003/08/10 00:00:00+00,B,8.1,Lightning,"P25555; Grass cover type. Attributes filled in from FIRESTAT",00,2003/08/10 00:00:00+00,USFS,NENBF,USFS,NENBF,43.09517,-103.74545,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.767490474,43.951946649,231058616,,,,2018/04/16 00:00:00+00,BAD RIVER,,2002,,033,03,0207,2002/08/31 00:00:00+00,D,116.3,Lightning,"Occured in pasture where bad river flows, P23193",00,2002/09/01 00:00:00+00,USFS,NENBF,USFS,NENBF,43.95195,-101.76749,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.97562775,43.871858915,231058617,,,,2018/04/16 00:00:00+00,BIRTHDAY,,2005,2005-NENBF-050471,006,03,0207,2005/07/04 00:00:00+00,B,6.5,Equipment,"NE-NBF-050471  P2BX6B, grass cover type, Wall VFD responded to the fire with T 2, E 3, Brush trucks 3 and 4 and a command vehicle.  Fire appeared to have started by a blown tire from a vehicle driving along I-90. ",02,2005/07/06 00:00:00+00,USFS,NENBF,USFS,NENBF,43.87186,-101.97563,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.01261281,43.418963977,231058618,,,,2018/08/06 00:00:00+00,BLACK CANYON,,2003,,021,10,0207,2003/08/08 00:00:00+00,C,14.5,Lightning,"P25555; Grass cover type. Attributes filled in from FIRESTAT",00,2003/08/15 00:00:00+00,USFS,NENBF,USFS,NENBF,43.41896,-103.01261,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.936982183,42.782195526,231058619,,,,2019/02/07 00:00:00+00,BOUNDRY,,2003,,,,0207,2003/07/26 00:00:00+00,B,0.4,Lightning,Could not find in FIRESTAT,00,,Private,NENBF,Private,NENBF,42.7822,-102.93698,WF,Unknown,N,NA,0207,2024/09/24 04:01:17+00,,
-103.916566413,43.149951381,231058620,,,,2018/08/06 00:00:00+00,BURNING GROUND ,,2003,,015,05,0207,2003/08/08 00:00:00+00,E,318.5,Lightning,"P22860; Grass cover type. Attributes filled in from FIRESTAT",00,2003/08/11 00:00:00+00,USFS,NENBF,USFS,NENBF,43.14995,-103.91657,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.942469517,43.290866401,231058621,,,,2018/08/06 00:00:00+00,CANDLE,,2002,,002,01,0207,2002/04/16 00:00:00+00,A,0.1,Undetermined,"P23159; Grass cover type. Attributes filled in from FIRESTAT",00,2002/04/16 00:00:00+00,USFS,NENBF,USFS,NENBF,43.29087,-103.94247,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.696387919,43.832250428,231058622,,,,2018/04/16 00:00:00+00,CHAMBERLAIN PASS,,2002,,009,01,0207,2002/07/25 00:00:00+00,B,6.4,Undetermined,"Under Investigations, Grass cover, P23168",00,2002/07/25 00:00:00+00,USFS,NENBF,USFS,NENBF,43.83225,-101.69639,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.838250573,43.239284962,231058623,,,,2018/08/15 00:00:00+00,Coal Creek,,2000,,,,0207,2000/09/05 00:00:00+00,D,157,Undetermined,No record in FIRESTAT,00,,County,,USFS,NENBF,43.23928,-103.83825,WF,Unknown,Y,NA,0207,2024/09/24 04:01:17+00,,
-102.701023213,43.896157095,231058624,,,,2018/08/06 00:00:00+00,COLE DRAW,,2004,,012,05,0207,2004/07/29 00:00:00+00,B,5,Lightning,"P2AVM5; Grass cover type. Attributes filled in from FIRESTAT",02,2004/07/31 00:00:00+00,USFS,NENBF,USFS,NENBF,43.89616,-102.70102,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-100.39585144,44.065493989,231058625,,B00DDE72-0F3F-4CB3-A194-DA43335AB547,,2018/02/08 00:00:00+00,Sletto,,2016,2016-NENBF-160519,11,1,0207,2016/07/16 00:00:00+00,B,4.66,Lightning,P2EKU3,02,2016/07/27 00:00:00+00,USFS,NENBF,USFS,NENBF,44.06549,-100.39585,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.543905658,42.985785737,231058626,,2592CEF9-DE9A-4D23-A52E-B113A825B376,,2018/11/30 00:00:00+00,Rock,,2016,2016-NENBF-160512,8,3,0207,2016/07/16 00:00:00+00,E,367,Lightning,NE-NBF-160512 / P2EKU3,03,2016/07/31 00:00:00+00,USFS,NENBF,USFS,NENBF,42.98579,-103.54391,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-100.441448746,44.131072806,231058627,,31AC2B50-3DEF-4CD2-868E-3A174652ABA2,,2018/02/08 00:00:00+00,War Creek,,2016,2016-NENBF-160565,17,2,0207,2016/07/23 00:00:00+00,E,633.35,Lightning,"Cannot find in GPC spreadsheet, listed in FIRESTAT - NE-NBF-160565    P2EKU3",03,2016/08/11 00:00:00+00,USFS,NENBF,USFS,NENBF,44.13107,-100.44145,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.851102853,43.890601504,231058628,,B6DC7B75-C278-4B1A-9025-CA042F67B8B9,,2018/08/09 00:00:00+00,Railroad Buttes,,2016,2016-NENBF-160361,002,01,0207,2016/06/21 00:00:00+00,B,4.5,Lightning,"NE-NBF-160361 / P2EKU3; Grass cover type. Attributes filled in from FIRESTAT",03,2016/06/23 00:00:00+00,USFS,NENBF,USFS,NENBF,43.8906,-102.8511,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.943312175,43.718270969,231058629,,5E9041AB-6B97-4058-BFBF-E5D6449F9CBA,,2018/04/17 00:00:00+00,Interior,,2016,2016-NENBF-160798,028,03,0207,2016/09/04 00:00:00+00,B,1.42,Lightning,"NE-NBF-160798; P2EKU3; located on T 4S, R 18E, SE1/4, S 10. Entered by Cory Richardson; grass cover type. Attributes filled from FIRESTAT",03,2016/09/06 00:00:00+00,USFS,NENBF,USFS,NENBF,43.71827,-101.94331,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-103.505880838,42.922244215,231058630,,D3DCDD3E-CC61-449A-9B57-E1CFA5A0602E,,2018/11/30 00:00:00+00,Boardgate,,2016,2016-NENBF-160703,25,11,0207,2016/08/11 00:00:00+00,B,0.88,Equipment,NE-NFB-160703 / P2KLZ3,02,2016/08/14 00:00:00+00,USFS,NENBF,USFS,NENBF,42.92224,-103.50588,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-102.982780941,42.683269248,231058631,,FF38451B-3F23-4A8C-8E4B-C0B7BB5877BD,,2019/02/07 00:00:00+00,Dorm 1,,2016,2016-NENBF-160886,34,13,0207,2016/10/22 00:00:00+00,A,0.25,Undetermined,NE-NBF-160886 / P2KSM2,02,,USFS,NENBF,USFS,NENBF,42.68327,-102.98278,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.00241352,43.349553641,231058632,,466669A9-7B9D-4F2F-A26B-A000AE876740,,2018/08/09 00:00:00+00,FREEMAN,,2016,2016-SDPRA-000179,022,10,0207,2016/07/26 00:00:00+00,H,18815,Lightning,"SD-PRA-000179 / PAKH7T  NO Point of Orgin; Grass cover type. Attributes filled in from FIRESTAT",03,2016/07/31 00:00:00+00,BIA,SDPRA,BIA,SDPRA,43.34955,-103.00241,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.002553917,43.205372138,231058633,,3405B214-BDF4-4D01-9195-979DFCBC46B0,,2018/08/09 00:00:00+00,Blacktail,,2016,2016-NENBF-160389,004,02,0207,2016/06/27 00:00:00+00,B,7.7,Lightning,"NE-NBF-160389 / P2EKU3; Grass cover type. Attributes filled in from FIRESTAT",02,2016/07/04 00:00:00+00,USFS,NENBF,USFS,NENBF,43.20537,-103.00255,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.068333711,43.477323427,231058634,,5A4C369B-5BAE-4448-91A5-BF35DF6B3678,,2018/08/09 00:00:00+00,Cheyenne CA,,2016,2016-SDSDS-160599,021,07,0207,2016/07/26 00:00:00+00,E,341,Lightning,"Listed as Cheyenne - in FIRESTAT - SD-SDS-160599 / PNKH7C   county; Grass cover type. Attributes filled in from FIRESTAT",03,2016/08/03 00:00:00+00,County,SDSDS,County,SDSDS,43.47732,-103.06833,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.07528695,43.655102219,231058635,,73F63A4E-B9FB-4499-B52A-842CC6564C7D,,2018/08/09 00:00:00+00,Agate,,2016,2016-NENBF-160614,019,06,0207,2016/07/29 00:00:00+00,C,17.89,Lightning,"NE-NBF-160614 / P2EKU3; Grass cover type. Attributes filled in from FIRESTAT",03,2016/07/30 00:00:00+00,USFS,NENBF,USFS,NENBF,43.6551,-103.07529,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.933820159,42.716945952,231058636,,21FE5534-C825-482D-B023-9685AA5154BD,,2019/02/07 00:00:00+00,Cliff,,2016,2016-NENBF-160529,14,8,0207,2016/08/18 00:00:00+00,A,0.1,Camping,NE-NBF-160529 / P2KGB5,02,,USFS,NENBF,USFS,NENBF,42.71695,-102.93382,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-102.894877377,42.716829314,231058637,,9CF3FB57-FE1F-4A65-B80E-D979A9661795,,2019/02/07 00:00:00+00,Crawdad,,2016,2016-NENES-160841,33,12,0207,2016/09/17 00:00:00+00,B,0.27,Lightning,NE-NES-160841 / PNKQU9,02,,USFS,NENBF,USFS,NENBF,42.71683,-102.89488,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-100.909165827,42.754166472,231058638,,B9BF3495-ADA7-4722-BA5A-E2765BDA49B8,,2018/02/01 00:00:00+00,Rio Vista,,2016,2016-NENBF-160878,32,3,0207,2016/10/17 00:00:00+00,A,0.1,Camping,P2KR9X Grass,02,2016/10/27 00:00:00+00,USFS,NENBF,USFS,NENBF,42.75417,-100.90917,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-101.860651522,43.894332959,231058639,,01846972-874F-4B5D-B1D8-383CFB7F806A,,2018/04/17 00:00:00+00,Fairview,,2016,2016-NENBF-160862,030,04,0207,2016/10/04 00:00:00+00,B,2.35,Lightning,"NE-NBF-160862, P2EKU3; T 2S, R 19E, S 5. Entered by Dustin Plooster, grass cover type. Attributes filled from FIRESTAT",03,2016/10/06 00:00:00+00,USFS,NENBF,USFS,NENBF,43.89433,-101.86065,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.765173933,42.937402924,231058640,,554AA228-9158-4638-BAD4-15C07DA3AC29,,2018/11/30 00:00:00+00,Montrose,,2016,2016-NENBF-160693,23,9,0207,2016/08/10 00:00:00+00,E,936.63,Lightning,NE-NBF-160693/ P2EKU3,03,2016/08/17 00:00:00+00,USFS,NENBF,USFS,NENBF,42.9374,-103.76517,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.360669776,43.003355294,231058641,,E8E2C4A2-C964-4510-9A76-50A38F75AECF,,2018/08/09 00:00:00+00,Fisher Creek,,2016,2016-SDSDS-160540,015,04,0207,2016/07/19 00:00:00+00,C,55.98,Equipment,"SD-SDS-160540 / PNKGN7  County, private\usfs; Grass cover type. Attributes filled in from FIRESTAT",02,2016/07/21 00:00:00+00,State,SDSDS,State,SDSDS,43.00336,-103.36067,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.54043108,42.960865911,231058642,,A8A0407F-3CE8-4795-AEAB-5BE734FF6623,,2018/11/30 00:00:00+00,Walden Hills,,2016,2016-NENBF-160518,10,5,0207,2016/07/16 00:00:00+00,B,6.26,Lightning,NE-NBF-160518 / PEEKU3,02,2016/07/19 00:00:00+00,USFS,NENBF,USFS,NENBF,42.96087,-103.54043,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-103.43241362,42.790305916,231058643,,005346C1-5CFA-41AF-8B42-38DB1FEEE3CD,,2018/11/30 00:00:00+00,Rock Bass,,2016,2016-NENBF-160516,9,4,0207,2016/07/16 00:00:00+00,C,58,Lightning,NE-NBF-160516 / P2EKU3,03,2016/07/26 00:00:00+00,USFS,NENBF,USFS,NENBF,42.79031,-103.43241,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-100.329722222,44.149166665,231058644,,,,2018/02/08 00:00:00+00,Lookout 1,,2012,2012-NENBF-120779,32,1,0207,2012/07/23 00:00:00+00,A,0.22,Lightning,"Cannot find in GPC spreadsheet, listed in FIRESTAT - Ryan Cumbow data collector P2EKU3",02,2012/07/25 00:00:00+00,USFS,NENBF,USFS,NENBF,44.14917,-100.32972,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-102.249873553,43.721760712,231058645,,,,2018/04/16 00:00:00+00,Conata,,2012,2012-NENBF-120343,007,01,0207,2012/05/17 00:00:00+00,C,44.9,Lightning,"NE-NBF-120343  P2EKU3, grass cover type, Report prepared by Cory Richardson",02,2012/05/21 00:00:00+00,USFS,NENBF,USFS,NENBF,43.72176,-102.24987,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.28551474,43.714301012,231058646,,,,2018/04/16 00:00:00+00,Bouquet South,,2012,2012-NENBF-120407,012,02,0207,2012/06/12 00:00:00+00,C,59.25,Lightning,"NE-NBF-120407  P2EKU3, grass cover type, prepared by Cory Richardson",02,2012/06/18 00:00:00+00,USFS,NENBF,USFS,NENBF,43.7143,-102.28551,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.940679663,43.884098066,231058647,,,,2018/04/16 00:00:00+00,Cactus,,2012,2012-NENBF-120653,026,04,0207,2012/07/19 00:00:00+00,F,1082,Undetermined,"Cannot find in GPC spreadsheet, listed in FIRESTAT - NE-NBF-120653  P2EKU3, grass cover type, prepared by Cory Richardson",02,2012/07/27 00:00:00+00,USFS,NENBF,USFS,NENBF,43.8841,-101.94068,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.703880825,43.95031587,231058648,,,,2018/04/17 00:00:00+00,Highway 73,,2012,2012-NENBF-120817,035,07,0207,2012/07/24 00:00:00+00,B,4.8,Lightning,"Cannot find in GPC spreadsheet, listed in FIRESTAT - NE-NBF-120817  P2EKU3, grass cover type, Prepared by Cory Richardson",02,2012/07/25 00:00:00+00,USFS,NENBF,USFS,NENBF,43.95032,-101.70388,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.083576806,43.92427611,231058649,,,,2018/04/18 00:00:00+00,Pinnacles,,2012,2012-NENBF-120811,034,05,0207,2012/07/24 00:00:00+00,C,37.8,Lightning,"Cannot find in GPC spreadsheet, listed in FIRESTAT - NE-NBF-120811  P2EKU3, grass cover type, Prepared by Cory Richardson.",02,2012/07/26 00:00:00+00,USFS,NENBF,USFS,NENBF,43.92428,-102.08358,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-101.962514165,43.853736437,231058650,,,,2018/04/17 00:00:00+00,Fosky,,2012,2012-NENBF-120875,039,08,0207,2012/07/27 00:00:00+00,B,0.28,Lightning,"Cannot find in GPC spreadsheet, listed in FIRESTAT - NE-NBF-120875  P2EKU3, grass cover type, Report prepared by Cory Richardson",02,2012/07/28 00:00:00+00,USFS,NENBF,USFS,NENBF,43.85374,-101.96251,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.159783271,43.942902063,231058651,,,,2018/04/17 00:00:00+00,Crooked Creek,,2012,2012-NENBF-121115,065,09,0207,2012/08/24 00:00:00+00,C,20.9,Lightning,"NE-NBF-121115  P2EKU3, grass cover type, Prepared by Cory Richardson",02,2012/09/02 00:00:00+00,USFS,NENBF,USFS,NENBF,43.9429,-102.15978,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.425,43.915833334,231058652,,,,2017/12/26 00:00:00+00,Sage Creek,,2012,2012-SDBDP-120629,23,3,0207,2012/07/17 00:00:00+00,B,0.62,Lightning,"Cannot find in GPC spreadsheet, listed in FIRESTAT - SD-BDP-120629 P2EKU3; grass-sage mix cover; report prepared by Cory Richardson",20,2012/07/21 00:00:00+00,NPS,SDBNP,NPS,SDBNP,43.91583,-102.425,WF,Unknown,N,Yes,0207,2024/09/24 04:01:17+00,,
-103.329852799,42.627923776,231058653,,,,2019/02/07 00:00:00+00,Ponderosa,,1976,,008,01,0207,1976/07/15 00:00:00+00,A,0.1,Lightning,PP uneven-aged stand,20,,USFS,NENBF,USFS,NENBF,42.62792,-103.32985,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.182480575,42.640779259,231058654,,,,2019/02/07 00:00:00+00,East Ash,,1976,,010,02,0207,1976/08/31 00:00:00+00,D,178,Lightning,PP uneven age stand,20,,USFS,NENBF,USFS,NENBF,42.64078,-103.18248,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-103.192982597,42.648349394,231058655,,,,2019/02/07 00:00:00+00,Cunningham,,1976,,011,03,0207,1976/09/02 00:00:00+00,F,2444,Equipment,"PP eneven age stand; FS vehicle burning",20,,USFS,NENBF,USFS,NENBF,42.64835,-103.19298,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-102.164963294,43.928270998,231058656,,,,2018/05/09 00:00:00+00,Round Top,,1976,,012,05,0207,1976/08/30 00:00:00+00,C,39,Lightning,"grass cover type; best estimate on cause. Attributes filled in from FIRESTAT",20,,USFS,NENBF,USFS,NENBF,43.92827,-102.16496,WF,Unknown,Y,Yes,0207,2024/09/24 04:01:17+00,,
-109.561666667,43.778611111,231058657,,,,2018/03/12 20:38:38+00,DOUBLE CABIN,,2003,,034,,0214,2003/08/15 00:00:00+00,A,0.1,1,,20,2003/08/18 12:00:00+00,USFS,WYSHF,USFS,WYSHF,43.77861,-109.56167,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.751388889,43.671944444,231058658,,,,2018/03/12 20:38:38+00,MOLLY,,2003,,033,,0214,2003/08/15 00:00:00+00,A,0.1,1,,20,2003/08/18 12:30:00+00,USFS,WYSHF,USFS,WYSHF,43.67194,-109.75139,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.903055555,43.627777777,231058659,,,,2018/03/12 20:38:38+00,CANOE,,2003,,035,,0214,2003/08/15 00:00:00+00,A,0.1,3,,20,2003/08/18 18:00:00+00,USFS,WYSHF,USFS,WYSHF,43.62778,-109.90306,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.896388888,43.531944444,231058660,,,,2018/03/12 20:38:38+00,ENERGIZER,,2003,,036,,0214,2003/08/18 00:00:00+00,A,0.1,1,,20,2003/09/03 14:30:00+00,USFS,WYSHF,USFS,WYSHF,43.53194,-109.89639,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.864722222,42.492777777,231058661,,,,2018/03/12 20:38:38+00,LITTLE PINE,,2003,,040,,0214,2003/08/20 00:00:00+00,A,0.1,1,,20,2003/08/25 10:00:00+00,USFS,WYSHF,USFS,WYSHF,42.49278,-108.86472,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.746944444,42.563888889,231058662,,,,2018/03/12 20:38:38+00,BEAVER,,2003,,046,,0214,2003/10/09 00:00:00+00,A,0.1,3,,20,2003/10/14 10:00:00+00,USFS,WYSHF,USFS,WYSHF,42.56389,-108.74694,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.395555555,43.662777778,231058663,,,,2018/03/12 20:38:38+00,POLE CREEK,,1979,,016,,0214,1979/07/19 00:00:00+00,A,0.1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.66278,-109.39556,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.605,43.401111111,231058664,,,,2018/03/12 20:38:38+00,LAKE LOUISE,,1979,,008,,0214,1979/07/28 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,43.40111,-109.605,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.908691459,43.564430121,231058665,,,,2018/03/12 20:38:38+00,SPRING CREEK,,1979,,020,,0214,1979/07/29 00:00:00+00,C,18,1,,20,,USFS,WYSHF,USFS,WYSHF,43.56,-109.90306,WF,Ignition,Y,Yes,0214,2024/09/24 04:01:17+00,,
-109.883333333,43.691944444,231058666,,,,2018/03/12 20:38:38+00,COFFEE CAN,,1979,,024,,0214,1979/08/03 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,43.69194,-109.88333,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.981111111,43.721388889,231058667,,,,2018/03/12 20:38:38+00,BROOK LK SUMMER HOME,,1979,,023,,0214,1979/08/04 00:00:00+00,B,1,7,,20,,USFS,WYSHF,USFS,WYSHF,43.72139,-109.98111,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.507222223,43.401111111,231058668,,,,2018/03/12 20:38:38+00,STUMP,,1979,,025,,0214,1979/08/09 00:00:00+00,A,0.1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.40111,-109.50722,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.768888888,42.5525,231058669,,,,2018/03/12 20:38:38+00,ROUNDTOP  MTN,,1979,,029,,0214,1979/10/05 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.5525,-108.76889,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.961666667,43.706666666,231058670,,,,2018/03/12 20:38:38+00,FALLS,,1980,,004,,0214,1980/06/21 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,43.70667,-109.96167,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.610277778,43.750555555,231058671,,,,2018/03/12 20:38:38+00,CARTRIDGE,,1980,,005,,0214,1980/06/23 00:00:00+00,B,1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.75056,-109.61028,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.565833333,43.287777778,231058672,,,,2018/03/12 20:38:38+00,HONEYMOON,,1980,,006,,0214,1980/07/13 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,43.28778,-109.56583,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.271666667,42.860277778,231058673,,,,2018/03/12 20:38:38+00,GRAVES LAKE,,1980,,013,,0214,1980/07/21 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.86028,-109.27167,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.880000001,42.58,231058674,,,,2018/03/12 20:38:38+00,GRANNIER MEADOW,,1980,,010,,0214,1980/07/27 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.58,-108.88,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.843055555,42.538611111,231058675,,,,2018/03/12 20:38:38+00,SLATE CREEK,,1980,,011,,0214,1980/07/28 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.53861,-108.84306,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.048888889,42.845833333,231058676,,,,2018/03/12 20:38:38+00,SAND CREEK,,1980,,012,,0214,1980/07/28 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.84583,-109.04889,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.886083903,43.610378456,231058677,,,,2018/03/12 20:38:38+00,CROOKED CREEK,,1980,,015,,0214,1980/08/07 00:00:00+00,D,145,2,,20,,USFS,WYSHF,USFS,WYSHF,43.61861,-109.88333,WF,Ignition,Y,Yes,0214,2024/09/24 04:01:17+00,,
-108.972777778,42.593888889,231058678,,,,2018/03/12 20:38:38+00,GUSTAVE LAKE,,1980,,018,,0214,1980/08/22 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.59389,-108.97278,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.9225,43.662777778,231058679,,,,2018/03/12 20:38:38+00,SLEEPER,,1980,,023,,0214,1980/09/20 00:00:00+00,A,0.1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.66278,-109.9225,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.972777777,42.691111111,231058680,,,,2018/03/12 20:38:38+00,CROOKED CREEK,,1980,,024,,0214,1980/10/14 00:00:00+00,A,0.1,4,,20,,USFS,WYSHF,USFS,WYSHF,42.69111,-108.97278,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-108.895519818,42.717650035,231058681,,,,2018/03/12 20:38:38+00,MIDDLE FORK,,1981,,001,,0214,1981/06/21 00:00:00+00,C,46,4,,20,,USFS,WYSHF,USFS,WYSHF,42.71889,-108.93556,WF,Ignition,Y,Yes,0214,2024/09/24 04:01:17+00,,
-109.9225,43.618611111,231058682,,,,2018/03/12 20:38:38+00,RAINY,,1981,,005,,0214,1981/07/25 00:00:00+00,A,0.1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.61861,-109.9225,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.776540487,43.565916517,231058683,,,,2018/03/12 20:38:38+00,3 FIR,,1981,,007,,0214,1981/08/08 00:00:00+00,A,0.1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.56592,-109.77654,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
-109.768101084,43.509463748,231058684,,,,2018/03/12 20:38:38+00,WILDCAT,,1981,,008,,0214,1981/08/11 00:00:00+00,C,31,3,,20,,USFS,WYSHF,USFS,WYSHF,43.50139,-109.76639,WF,Ignition,Y,Yes,0214,2024/09/24 04:01:17+00,,
-109.844444445,43.706666667,231058685,,,,2018/03/12 20:38:38+00,DUNOIR BOUNDARY,,1981,,015,,0214,1981/08/26 00:00:00+00,B,1,1,,20,,USFS,WYSHF,USFS,WYSHF,43.70667,-109.84444,WF,Ignition,N,Yes,0214,2024/09/24 04:01:17+00,,
